offset,start,end,length_bytes,text,note
0x1F4CFB3,0x1F4CFB3,0x1F4CFCB,25,Marlon! You’re here too?,
0x1F4CFCC,0x1F4CFCC,0x1F4D09A,207,"That’s right… that’s Zeph’s son back\nthere, isn’t it?\pIt was my responsiblity to watch\nhim, and I…{PAUSE}ね I shirked that\lresponsibility to spend time with my\lown son.\pBut that is a mistake I’ve come to\nrectify.",
0x1F4D09B,0x1F4D09B,0x1F4D21B,385,"You know, you could have had your\nrevenge so easily.\p{PLAYER}’s mother…{PAUSE}ね Jax’s grandfather…{PAUSE}ね\nZeph’s son…\pYou could have just ended them\nonce they were in your grasp.\pYet you couldn’t lose the desire to\nlord over how superior you were,\land you left them alive, choosing\lto battle {PLAYER} and Jax instead.\pIt’s like I always suspected…{PAUSE}ね\nyour own worst instincts would be\lwhy you’d never win!",
0x1F4D21C,0x1F4D21C,0x1F4D27C,97,"Now Aklove, you’re going with these\nofficers.\pIt’s time to face the justice you’re\nlong overdue.",
0x1F4D27D,0x1F4D27D,0x1F4D2E1,101,"Let’s get you home, Zeph Jr.\pNow that the bad man is behind bars,\nyour father will be released soon…",
0x1F4D2E2,0x1F4D2E2,0x1F4D33A,89,"Grampa Arthur!\nI was really worried about you!\pAre you okay?\nHe didn’t hurt you, did he?",
0x1F4D33B,0x1F4D33B,0x1F4D400,198,"Oh no, Jax, I’m perfectly alright,\nas you can see.\pAs Marlon says, he mostly left us\nalone.\pIt seems his only interest was in\ndrawing you here.\pJust be thankful his ego outweighed\nhis common sense.",
0x1F4D401,0x1F4D401,0x1F4D42E,46,"Phew… that’s a relief.\pLet’s go home, Grampa.",
0x1F4D42F,0x1F4D42F,0x1F4D580,338,"{PLAYER}, we always seem to team up\nunder the worst circumstances, huh?\p…Either way, I’m glad we got to\nfight together one last time.\pYou are the Champion, after all,\nand there’s no other Trainer I’d\llike to fight alongside.\pIf you ever want to team up again,\nI’ll be hanging around the Battle\lFrontier, so just give me a shout\lif you stop by!",
0x1F4D581,0x1F4D581,0x1F4D5A5,37,"I knew you’d come and rescue me,\n{PLAYER}!",
0x1F4D5A6,0x1F4D5A6,0x1F4D5E0,59,Your father would be so proud of\nthe person you’ve become…,
0x1F4D5E1,0x1F4D5E1,0x1F4D5E7,7,Sniff…,
0x1F4D5E8,0x1F4D5E8,0x1F4D603,28,I miss him.{PAUSE}っ\nI really do…,
0x1F4D604,0x1F4D604,0x1F4D631,46,"But after all you’ve accomplished,\nI’m happy.",
0x1F4D632,0x1F4D632,0x1F4D66C,59,Happy knowing that my {STR_VAR_2} has\nexceeded all my expectations.,
0x1F4D66D,0x1F4D66D,0x1F4D698,44,"Let’s go home, {PLAYER}.\nYou deserve a nice rest.",
0x1F4D699,0x1F4D699,0x1F4D748,176,"As a reward for Aklove’s arrest,\nyour Mission Log has been updated!\pThe locations of available Missions\nin Borrius are now visible!\pAdditionally, New Game + has been\nunlocked!",
0x1F4D749,0x1F4D749,0x1F4D8C2,378,"Congratulations on completing the\nSandbox Mode of Pokémon Unbound!\pAs a special reward for clearing\nSandbox Mode, all of the important\lpost-game battles have been\lbrought together in a single place!\pPurchase Pokémon in the Battle\nTower, then play in the Battle\lFrontier to your heart’s content.\pAlternatively, speak to the attendant\nin the gate to experience the\lother battles.",
0x1F4D8C3,0x1F4D8C3,0x1F4D8D2,16, Newmoon Island,
0x1F4D8D3,0x1F4D8D3,0x1F4D8FC,42,{COLOR}ÁDarkrai melted away into the\ndarkness…,
0x1F4D8FD,0x1F4D8FD,0x1F4D923,39,{COLOR}Á…A voice called out from\nsomewhere…,
0x1F4D924,0x1F4D924,0x1F4DA6B,328,"{COLOR}ÁDarkrai…\nYour power is strong.\pThough you don’t will it, you make\npeople and Pokémon around you see\lterrible nightmares…\pThat is why you came here…\pNewmoon Island…\nThere is no one but you here…\pThere is none that can be drawn\ninto your nightmare…\pIf anyone were to fall into a\nnightmare, the Fullmoon Island\lis close by…\p…\n…",
0x1F4DA6C,0x1F4DA6C,0x1F4DA70,5,None,
0x1F4DA71,0x1F4DA71,0x1F4DA7A,10,Quick HMs,
0x1F4DA7B,0x1F4DA7B,0x1F4DA89,15,Skip Cutscenes,
0x1F4DA8A,0x1F4DA8A,0x1F4DA96,13,Save Prompts,
0x1F4DA97,0x1F4DA97,0x1F4DA9F,9,Speakers,
0x1F4DAA0,0x1F4DAA0,0x1F4DAAD,14,L-Button Mode,
0x1F4DAAE,0x1F4DAAE,0x1F4DABB,14,R-Button Mode,
0x1F4DABC,0x1F4DABC,0x1F4DAC9,14,Sound Effects,
0x1F4DACA,0x1F4DACA,0x1F4DADA,17,Background Music,
0x1F4DADB,0x1F4DADB,0x1F4DAEA,16,Bike&Surf Music,
0x1F4DAEB,0x1F4DAEB,0x1F4DAFA,16,Overworld Theme,
0x1F4DAFB,0x1F4DAFB,0x1F4DB05,11,Wild Theme,
0x1F4DB06,0x1F4DB06,0x1F4DB13,14,Trainer Theme,
0x1F4DB14,0x1F4DB14,0x1F4DB22,15,Battle Effects,
0x1F4DB23,0x1F4DB23,0x1F4DB34,18,Battle Difficulty,
0x1F4DB35,0x1F4DB35,0x1F4DB3E,10,Exp. Gain,
0x1F4DB3F,0x1F4DB3F,0x1F4DB50,18,Item Restrictions,
0x1F4DB51,0x1F4DB51,0x1F4DB5E,14,Fast Messages,
0x1F4DB5F,0x1F4DB5F,0x1F4DB69,11,Type Icons,
0x1F4DB6A,0x1F4DB6A,0x1F4DB79,16,General Options,
0x1F4DB7A,0x1F4DB7A,0x1F4DB87,14,Audio Options,
0x1F4DB88,0x1F4DB88,0x1F4DB96,15,Battle Options,
0x1F4DB9D,0x1F4DB9D,0x1F4DBA4,8,Confirm,
0x1F4DBA5,0x1F4DBA5,0x1F4DBAA,6,Light,
0x1F4DBAB,0x1F4DBAB,0x1F4DBAF,5,Dark,
0x1F4DBB0,0x1F4DBB0,0x1F4DBB8,9,Auto-Run,
0x1F4DBB9,0x1F4DBB9,0x1F4DBC3,11,Reg Item 2,
0x1F4DBC4,0x1F4DBC4,0x1F4DBCF,12,Dexnav Scan,
0x1F4DBD0,0x1F4DBD0,0x1F4DBDB,12,Mining Scan,
0x1F4DBDC,0x1F4DBDC,0x1F4DBE6,11,View Party,
0x1F4DBE7,0x1F4DBE7,0x1F4DBF1,11,View Items,
0x1F4DBF2,0x1F4DBF2,0x1F4DBFD,12,Mission Log,
0x1F4DBFE,0x1F4DBFE,0x1F4DC08,11,Debug Menu,
0x1F4DC09,0x1F4DC09,0x1F4DC1A,18,Puzzle Difficulty,
0x1F4DC1B,0x1F4DC1B,0x1F4DC29,15,Auto Item Sort,
0x1F4DC2A,0x1F4DC2A,0x1F4DC31,8,By Name,
0x1F4DC32,0x1F4DC32,0x1F4DC39,8,By Type,
0x1F4DC3A,0x1F4DC3A,0x1F4DC43,10,By Amount,
0x1F4DC44,0x1F4DC44,0x1F4DC4E,11,Semi-Shift,
0x1F4DC4F,0x1F4DC4F,0x1F4DC56,8,Regular,
0x1F4DC57,0x1F4DC57,0x1F4DC61,11,Exp. Share,
0x1F4DC62,0x1F4DC62,0x1F4DC73,18,Capped Exp. Share,
0x1F4DC74,0x1F4DC74,0x1F4DC80,13,4 Items Only,
0x1F4DC81,0x1F4DC81,0x1F4DC89,9,No Items,
0x1F4DC8A,0x1F4DC8A,0x1F4DC9C,19,Enemy Trainer Only,
0x1F4DC9D,0x1F4DC9D,0x1F4DCA6,10,Quick Run,
0x1F4DCB2,0x1F4DCB2,0x1F4DCBE,13,Team Preview,
0x1F4DCBF,0x1F4DCBF,0x1F4DCCC,14,Frontier Only,
0x1F4DCCD,0x1F4DCCD,0x1F4DCD3,7,Always,
0x1F4DCD4,0x1F4DCD4,0x1F4DCD9,6,Never,
0x1F4DCDA,0x1F4DCDA,0x1F4DCE8,15,Last Used Ball,
0x1F4DCE9,0x1F4DCE9,0x1F4DCF5,13,After 1 Ball,
0x1F4DCF6,0x1F4DCF6,0x1F4DD06,17,Always Best Ball,
0x1F4DD0E,0x1F4DD0E,0x1F4DD14,7,Prompt,
0x1F4DD15,0x1F4DD15,0x1F4DD23,15,Nickname Offer,
0x1F4DD24,0x1F4DD24,0x1F4DD32,15,Take Wild Item,
0x1F4DD33,0x1F4DD33,0x1F4DD40,14,Audio Quality,
0x1F4DD41,0x1F4DD41,0x1F4DD4D,13,Low (Faster),
0x1F4DD4E,0x1F4DD4E,0x1F4DD5E,17,Medium (Default),
0x1F4DD5F,0x1F4DD5F,0x1F4DD6C,14,High (Slower),
0x1F4DD6D,0x1F4DD6D,0x1F4DD8A,30,Skip certain story cutscenes.,
0x1F4DD8B,0x1F4DD8B,0x1F4DDA9,31,Receive prompts to save often.,
0x1F4DDAA,0x1F4DDAA,0x1F4DDCF,38,HMs can be used quicker in the field.,
0x1F4DDD0,0x1F4DDD0,0x1F4DDF0,33,The general functionality of {L_BUTTON}.,
0x1F4DDF1,0x1F4DDF1,0x1F4DE11,33,The general functionality of {R_BUTTON}.,
0x1F4DE12,0x1F4DE12,0x1F4DE36,37,The difficulty of overworld puzzles.,
0x1F4DE37,0x1F4DE37,0x1F4DE5A,36,Auto sorts the Cube’s Items sector.,
0x1F4DE5B,0x1F4DE5B,0x1F4DE81,39,The frame style of certain text boxes.,
0x1F4DE82,0x1F4DE82,0x1F4DEA0,31,The quality of all game audio.,
0x1F4DEA1,0x1F4DEA1,0x1F4DEBB,27,Which audio speakers play.,
0x1F4DEBC,0x1F4DEBC,0x1F4DEDE,35,Speakers may play differing audio.,
0x1F4DEDF,0x1F4DEDF,0x1F4DF01,35,Both speakers play the same audio.,
0x1F4DF02,0x1F4DF02,0x1F4DF1F,30,Play sound effects and cries.,
0x1F4DF20,0x1F4DF20,0x1F4DF36,23,Play background music.,
0x1F4DF37,0x1F4DF37,0x1F4DF5B,37,Play themes when biking and Surfing.,
0x1F4DF5C,0x1F4DF5C,0x1F4DF7D,34,Override music for the overworld.,
0x1F4DF7E,0x1F4DF7E,0x1F4DF9E,33,Override music for wild battles.,
0x1F4DF9F,0x1F4DF9F,0x1F4DFC2,36,Override music for Trainer battles.,
0x1F4DFC3,0x1F4DFC3,0x1F4DFDA,24,View battle animations.,
0x1F4DFDB,0x1F4DFDB,0x1F4DFF6,28,Get free switch after a KO.,
0x1F4DFF7,0x1F4DFF7,0x1F4E011,27,No free switch after a KO.,
0x1F4E012,0x1F4E012,0x1F4E036,37,Get nameless free switch after a KO.,
0x1F4E037,0x1F4E037,0x1F4E05D,39,The battle difficulty for all battles.,
0x1F4E05E,0x1F4E05E,0x1F4E085,40,Button combination for fleeing quickly.,
0x1F4E086,0x1F4E086,0x1F4E0A3,30,Exp. distribution after a KO.,
0x1F4E0A4,0x1F4E0A4,0x1F4E0C7,36,Only the Pokémon sent out gain Exp.,
0x1F4E0C8,0x1F4E0C8,0x1F4E0EA,35,All Pokémon in the party gain Exp.,
0x1F4E0EB,0x1F4E0EB,0x1F4E10B,33,Exp. Share with hard level caps.,
0x1F4E10C,0x1F4E10C,0x1F4E135,42,Rules for using items in Trainer battles.,
0x1F4E136,0x1F4E136,0x1F4E155,32,Show prompt to view enemy team.,
0x1F4E156,0x1F4E156,0x1F4E178,35,Show prompt to use last Poke Ball.,
0x1F4E179,0x1F4E179,0x1F4E19E,38,Battle messages play with less delay.,
0x1F4E19F,0x1F4E19F,0x1F4E1C6,40,Pokémon types are shown when attacking.,
0x1F4E1C7,0x1F4E1C7,0x1F4E1EA,36,Offer to nickname a caught Pokémon.,
0x1F4E1EB,0x1F4E1EB,0x1F4E213,41,Put a caught Pokémon’s item in the Cube.,
0x1F4E214,0x1F4E214,0x1F4E22F,28,Save the selected settings.,
0x1F4E230,0x1F4E230,0x1F4E243,20,Save\nDiscard\nCancel,
0x1F4E26F,0x1F4E26F,0x1F4E327,185,"{COLOR}ÇWARNING!{COLOR}Á\pOnce your battle difficulty is reduced,\nit cannot be raised to anywhere above\lDifficult until the game is cleared!\pAre you SURE you want to lower your\nbattle difficulty?",
0x1F4E328,0x1F4E328,0x1F4E3CA,163,"{COLOR}ÇWARNING!{COLOR}Á\pOnce your battle difficulty is\nreduced, it cannot be raised again\luntil the game is cleared!\pAre you SURE you want to lower\nyour battle difficulty?",
0x1F4E3CB,0x1F4E3CB,0x1F4E453,137,"NOTE!\pIn order for the changes to the\npuzzle difficulty to take effect,\lyou {COLOR}Émay{COLOR}Á need to leave and come\lback to the current area.{PAUSE_UNTIL_PRESS}",
0x1F4E454,0x1F4E454,0x1F4E4E1,142,"NOTE!\pUnlike normal, in Cube Space, the\nchanges to the puzzle difficulty\ltake effect {COLOR}Éimmediately{COLOR}Á.\pYou DO NOT need to reload the area.{PAUSE_UNTIL_PRESS}",
0x1F4E4E2,0x1F4E4E2,0x1F4E514,51,{COLOR}ÉSave{COLOR}Á or {COLOR}Çdiscard{COLOR}Á the selected settings?,
0x1F4E515,0x1F4E515,0x1F4E51F,11,Motorcycle,
0x1F4E520,0x1F4E520,0x1F4E524,5,Surf,
0x1F4E525,0x1F4E525,0x1F4E567,67, FばWelcome to our Pokémon Center!\nMay I heal your Pokémon for you?,
0x1F4E568,0x1F4E568,0x1F4E598,49,Happy birthday!\nMay I heal your Pokémon for you?,
0x1F4E599,0x1F4E599,0x1F4E5BE,38,Welcome to our Pokémon Center!\nMay I…,
0x1F4E5BF,0x1F4E5BF,0x1F4E6A6,232,"Th-that Trainer Card!\nThat wonderful shade! That sparkle!\pI’ve seen several Trainers with\nSilver Trainer Cards already…\pBut you’re the first to top them\nall with that impressive Trainer\lCard.\pOh, {PLAYER}, may I please heal\nyour Pokémon?",
0x1F4E6A7,0x1F4E6A7,0x1F4E6D7,49,"Great to see you, {PLAYER}!\nYou want the usual, right?",
0x1F4E6D8,0x1F4E6D8,0x1F4E707,48,"Okay, I’ll take your Pokémon for a\nfew seconds.",
0x1F4E708,0x1F4E708,0x1F4E7EC,229,"Oh… It looks like your Pokémon\nmay be infected with the Pokérus.\pLittle is known about the Pokérus,\nexcept that it is a microscopic life\l-form that attaches to Pokémon.\pWhen infected, Pokémon are said to\ngrow exceptionally well.",
0x1F4E7ED,0x1F4E7ED,0x1F4E824,56,Thank you for waiting.\nYour Pokémon are at full health.,
0x1F4E825,0x1F4E825,0x1F4E839,21,Stay safe out there!,
0x1F4E83A,0x1F4E83A,0x1F4E912,217,"Your Pokémon have been healed to\nperfect health.\pAnd remember, if the current {COLOR}ÉBattle\nDifficulty{COLOR}Ç chosen is too hard for\lyou, you can always {COLOR}Épermanently{COLOR}Ç\llower it until you clear the game!\pWe hope you excel!",
0x1F4E913,0x1F4E913,0x1F4E950,62,"Uh… if you wanna heal your Pokémon,\nit’s gonna cost you ¥500.",
0x1F4E951,0x1F4E951,0x1F4E9A4,84,"Uh… if you wanna heal your\nPokémon, it’s gonna cost you\lwhatever you’ve got on you.",
0x1F4E9A5,0x1F4E9A5,0x1F4E9C2,30,Uh… you don’t have the money.,
0x1F4E9C3,0x1F4E9C3,0x1F4E9DE,28,Gimme your Pokémon already.,
0x1F4E9DF,0x1F4E9DF,0x1F4EA45,103,"Yeah… I think your Pokémon are\nhealed.\pBut I didn’t go through Nursing\nSchool, so I can’t really tell.",
0x1F4EA46,0x1F4EA46,0x1F4EA73,46,I really hope I see you and your\nmoney again.,
0x1F4EA74,0x1F4EA74,0x1F4EAD6,99,"I’m sorry, while playing on {COLOR}ÉInsane{COLOR}Ç,\nlink features may not be used until\lthe game is cleared.",
0x1F4EAD7,0x1F4EAD7,0x1F4EB33,93,"I’m sorry, link features are\ndisabled while playing a randomized\lversion of Pokémon Unbound.",
0x1F4EB34,0x1F4EB34,0x1F4EB8C,89,"I’m sorry, link features are\ndisabled while playing the Sandbox\lMode of Pokémon Unbound.",
0x1F4EB8D,0x1F4EB8D,0x1F4EC01,117,"I’m sorry, but this is where\nSandbox Mode comes to an end.\pFeel free to trade away the Pokémon\nyou captured, though!",
0x1F4EC02,0x1F4EC02,0x1F4EC4E,77,I’m terribly sorry.\pThe Pokémon Wireless Club is\nundergoing adjustments now.,
0x1F4EC4F,0x1F4EC4F,0x1F4ECC8,122,"I’m sorry, but trading is no longer\navailable from the Cable Club.\pPlease use Unbound Cloud if you wish\nto trade Pokémon.",
0x1F4ECC9,0x1F4ECC9,0x1F4ED3E,118,"I’m sorry, but the Union Room is\nno longer available.\pPlease visit the Cable Club on the\nright if you wish to battle.",
0x1F4ED3F,0x1F4ED3F,0x1F4EDB1,115,"Hello, {PLAYER}!\pIt’s me, Teala, the Pokémon\nCentre 2F attendant.\pIs there something you needed to\nask me about linking?",
0x1F4EDB2,0x1F4EDB2,0x1F4F104,851,"Let me explain how the Pokémon\nWireless Club works.\pOn this, the top floor, there are\ntwo rooms.\pFirst, the room on the left.\nIt’s the Union Room.\pYou may link up with Trainers\naround you who have also\lentered the Union Room using\lthe Wireless Adapter.\pWith them, you may do things like\nchat, battle, and trade.\pSecond, the room on the right is\nthe Direct Corner.\pYou may battle Pokémon with your\nfriends in this room, but trading is\lno longer available.\pPlease use Unbound Cloud if you\nwish to trade Pokémon.\pSometimes, you may not be able to\nfind your friends in the Union Room\lor the Direct Corner.\pIn that case, please move closer\nto your friends.\pIf the Wireless Adapter isn’t\nconnected, you may still link up\lusing a GBA Game Link cable.\pIf that is the case, you must go\nto the Direct Corner.\pI hope you enjoy the Wireless\nCommunication System.",
0x1F4F105,0x1F4F105,0x1F4F129,37,Your Link Battle records?\nCertainly.,
0x1F4F12A,0x1F4F12A,0x1F4F15D,52,I hope you enjoy the Wireless\nCommunication System.,
0x1F4F15E,0x1F4F15E,0x1F4F16D,16,Explain Linking,
0x1F4F16E,0x1F4F16E,0x1F4F17C,15,Battle Records,
0x1F4F17D,0x1F4F17D,0x1F4F18E,18, FばPokémon League,
0x1F4F18F,0x1F4F18F,0x1F4F19E,16,League Entrance,
0x1F4F19F,0x1F4F19F,0x1F4F1AC,14,Room of Glory,
0x1F4F1AD,0x1F4F1AD,0x1F4F1CD,33,A powerful presence can be felt!,
0x1F4F1CE,0x1F4F1CE,0x1F4F1D9,12,{COLOR}ÉShuaaan!,
0x1F4F1DA,0x1F4F1DA,0x1F4F57A,929,"Each member of the Elite Four likes\nto set up certain conditions on the\lfield before battle.\pFirst, there’s {COLOR}ÉMoleman{COLOR}Ë.\pHe likes to set up a vicious\nSandstorm, a kind of Sandstorm\lthat does more damage than a\lregular Sandstorm.\pThis kind of Sandstorm also boosts\nGround-type Pokémon’s Sp. Def,\land won’t go away if you try to\lget rid of it.\pNext, there’s {COLOR}ÉElias{COLOR}Ë.\pWhen you fight him, all Ghost-type\nPokémon will take half damage\land be immune to entry hazards\lwhen they’re at full health.\pSafeguard and Substitute will also\nfail unless used by a Ghost-type.\pThird, comes {COLOR}ÉArabella{COLOR}Ë.\pHer room is filled with a\nMisty Terrain.\pAnd not only that, but any Fairy-\ntypes sent out will have their\llowest defensive stat boosted.\pLastly, comes {COLOR}ÉPenny{COLOR}Ë.\pThere’s a rainbow in her room that\nraises the chance of secondary move\leffects used by Dragon-types.\pMake sure you’re prepared for these\nconditions before you fight them!",
0x1F4F57B,0x1F4F57B,0x1F4F620,166,"Some members of the Elite Four\nlike to battle two on two.\pIf you do not have the TM for\n{COLOR}ÉProtect{COLOR}Ç, now is a good time to\lpurchase it from the market in\l{COLOR}É{STR_VAR_1}{COLOR}Ç.",
0x1F4F621,0x1F4F621,0x1F4F790,368,"The Elite Four are among the\nstrongest Trainers in Borrius.\pBefore fighting them, you should\nknow what you’re up against.\pMoleman uses {COLOR}ÉGround{COLOR}Ç-types,\nElias uses {COLOR}ÉGhost{COLOR}Ç-types,\lArabella uses {COLOR}ÉFairy{COLOR}Ç-types,\land Penny uses {COLOR}ÉDragon{COLOR}Ç-types.\pThey don’t have many shared\nweaknesses, so prepare properly\lby bringing Pokémon that know a\lgood variety of moves.",
0x1F4F791,0x1F4F791,0x1F4F8FF,367,"Trainer!\pOnce you pass through the doorway\nbehind me, your Pokémon League\lchallenge will begin.\pAnd once begun, there is no turning\nback until you have cleared the\lchallenge.\pHave you healed your Pokémon?\pHave you purchased essential items?\pIf so, you may begin your challenge\nwhenever it most suits you.\pDemonstrate the power that brought\nyou here and go for glory!",
0x1F4F900,0x1F4F900,0x1F4F9A9,170,"You will be facing the Elite Four\nof the Pokémon League.\pYou may challenge them in any\norder, but if you lose to any of\lthem, you will have to start your\lchallenge anew.",
